student_id,first_name,last_name,gender,birth_date,email_address,admitted,enrolled,parent_alum,parent_highest_ed,first_gen_hed_student,high_school_gpa,was_hs_athlete_ind,home_state,admit_type,private_hs_ind,multiple_majors_ind,secondary_class_percentile,department_id,admit_semester_id,first_yr_gpa,cumulative_gpa,enroll_status,planned_grad_sem_id,Address
100127,Jorge,Souza_295,M,,Jorge.Souza_295@example.com,1,1,0,1,1,3.57,0,Nevada,Regular,0,0,89,3,29,0,0,enrolled,36,10;SHIPYARD CRESCENT;NIL;SINGAPORE;627814
100128,Alejandro,Rosalez_235,F,,Alejandro.Rosalez_235@example.com,1,1,0,6,0,3.37,1,Delaware,Regular,0,0,84,19,29,0,0,enrolled,36,10;SPRINGLEAF VIEW;NIL;SINGAPORE;787916
100129,Alejandro,Rosalez_175,F,,Alejandro.Rosalez_175@example.com,1,0,0,0,1,3.29,0,North Dakota,Regular,0,0,82,8,29,0,0,admitted,0,10;SPRINGSIDE AVENUE;NIL;SINGAPORE;787006
100130,Martha,Rivera_288,F,,Martha.Rivera_288@example.com,1,1,0,7,0,3.13,0,Nevada,Regular,0,0,78,33,29,0,0,enrolled,36,10;STANGEE PLACE;NIL;SINGAPORE;424073
100131,Alejandro,Rosalez_104,F,,Alejandro.Rosalez_104@example.com,1,1,0,8,0,3.28,1,West Virginia,Regular,0,0,82,15,29,0,0,enrolled,36,10;SUNSET VALE;NIL;SINGAPORE;597236
100132,Shirley,Rodriguez_279,M,,Shirley.Rodriguez_279@example.com,1,1,0,0,1,3.7,1,American Samoa,Regular,0,0,92,32,29,0,0,enrolled,36,10;TAMAN WARNA;NIL;SINGAPORE;276347
100133,Mateo,Jackson_265,F,,Mateo.Jackson_265@example.com,1,1,0,3,1,2.81,1,Illinois,Regular,0,0,70,6,29,0,0,enrolled,36,10;TAMPINES INDUSTRIAL DRIVE;NIL;SINGAPORE;528529
100134,Richard,Roe_335,M,,Richard.Roe_335@example.com,1,1,0,4,0,3.14,1,Colorado,Regular,0,0,78,22,29,0,0,enrolled,36,10;TANJONG PENJURU;NIL;SINGAPORE;609037
100135,Maria,Garcia_376,M,,Maria.Garcia_376@example.com,0,0,0,1,1,2.94,0,Florida,Regular,1,1,73,26,29,0,0,declined,0,10;TEBAN GARDENS CRESCENT;NIL;SINGAPORE;608923
100136,Mary,Major_193,M,,Mary.Major_193@example.com,1,1,0,5,0,3.02,1,New York,Regular,0,0,75,6,29,0,0,enrolled,36,10;TEMBELING LANE;NIL;SINGAPORE;423483
100137,Paulo,Santos_161,M,,Paulo.Santos_161@example.com,1,1,0,0,1,3.12,0,Virgin Islands,Regular,0,0,77,11,29,0,0,enrolled,36,10;TEOW HOCK AVENUE;NIL;SINGAPORE;545697
100138,Marcia,Oliveira_123,F,,Marcia.Oliveira_123@example.com,1,1,0,1,1,3.27,0,Wisconsin,Regular,0,0,81,20,29,0,0,enrolled,36,10;TOH GUAN ROAD EAST;NIL;SINGAPORE;608597
100139,Alejandro,Rosalez_199,M,,Alejandro.Rosalez_199@example.com,0,0,0,8,0,3.5,0,Wisconsin,Regular,0,1,87,32,29,0,0,declined,0,10;TUAS DRIVE 2;NIL;SINGAPORE;638645
100140,Jorge,Souza_157,F,,Jorge.Souza_157@example.com,1,1,1,4,0,2.48,1,Wyoming,Regular,0,0,61,19,29,0,0,enrolled,36,10;TUAS WEST ROAD;NIL;SINGAPORE;638377
100141,Alejandro,Rosalez_260,F,,Alejandro.Rosalez_260@example.com,0,0,0,0,1,2.72,0,Florida,Regular,0,1,68,25,29,0,0,declined,0,10;TUKANG INNOVATION DRIVE;NIL;SINGAPORE;618302
100142,Shirley,Rodriguez_003,M,,Shirley.Rodriguez_003@example.com,1,1,0,7,0,3,0,Virgin Islands,Regular,0,0,74,21,29,0,0,enrolled,36,10;UPPER ALJUNIED LINK;NIL;SINGAPORE;367904
100143,John,Stiles_407,M,,John.Stiles_407@example.com,1,1,1,1,1,3.21,0,Florida,Regular,0,0,80,18,29,0,0,enrolled,36,10;WILKINSON ROAD;NIL;SINGAPORE;436665
100144,Marcia,Oliveira_435,F,,Marcia.Oliveira_435@example.com,0,0,0,8,0,3.54,0,Idaho,Regular,1,1,88,14,29,0,0,declined,0,10;WOODLANDS WALK;NIL;SINGAPORE;738396
100145,Paulo,Santos_056,F,,Paulo.Santos_056@example.com,1,1,0,7,0,2.88,0,Vermont,Regular,0,0,72,36,29,0,0,enrolled,36,10;YUNNAN WALK 2;NIL;SINGAPORE;638141
100146,Shirley,Rodriguez_018,F,,Shirley.Rodriguez_018@example.com,1,1,0,8,0,3.21,1,Indiana,Regular,0,0,80,15,29,0,0,enrolled,36,100;DAIRY FARM ROAD;NIL;SINGAPORE;679057
100147,Mary,Major_230,F,,Mary.Major_230@example.com,1,1,1,0,1,3.5,1,Delaware,Regular,0,0,87,30,29,0,0,enrolled,36,100;ENG NEO AVENUE;NIL;SINGAPORE;289561
100148,Ana,Silva_293,F,,Ana.Silva_293@example.com,0,0,0,5,0,2.79,0,Vermont,Regular,0,1,69,18,29,0,0,declined,0,100;PASIR PANJANG ROAD;100 PASIR PANJANG;SINGAPORE;118518
100149,Nikki,Wolf_167,F,,Nikki.Wolf_167@example.com,1,1,0,7,0,3.27,1,California,Regular,0,0,81,35,29,0,0,enrolled,36,100;ROWELL ROAD;NIL;SINGAPORE;208024
100150,Mateo,Jackson_317,F,,Mateo.Jackson_317@example.com,1,1,1,8,0,3.55,1,Georgia,Regular,0,0,88,32,29,0,0,enrolled,36,100;TOH YI DRIVE;NIL;SINGAPORE;596556
100151,Martha,Rivera_395,F,,Martha.Rivera_395@example.com,1,1,0,6,0,3.65,1,Pennsylvania,Regular,0,0,91,26,29,0,0,enrolled,36,1001;JALAN BUKIT MERAH;NIL;SINGAPORE;159455
100152,Diego,Ramirez_039,F,,Diego.Ramirez_039@example.com,0,0,0,8,0,3.32,0,Utah,Regular,1,1,83,36,29,0,0,declined,0,1002;JALAN BUKIT MERAH;NIL;SINGAPORE;159456
100153,Martha,Rivera_199,F,,Martha.Rivera_199@example.com,0,0,0,6,0,3.35,0,California,Regular,1,1,83,17,29,0,0,declined,0,1003;BUKIT MERAH CENTRAL;NIL;SINGAPORE;159836
100154,Marcia,Oliveira_049,F,,Marcia.Oliveira_049@example.com,0,0,0,8,0,3.48,0,Louisiana,Regular,0,1,86,22,29,0,0,declined,0,1004;TOA PAYOH NORTH;NIL;SINGAPORE;318995
100155,Paulo,Santos_092,F,,Paulo.Santos_092@example.com,1,1,1,4,0,3.31,0,Delaware,Regular,0,0,82,23,29,0,0,enrolled,36,1005B;UPPER SERANGOON ROAD;NIL;SINGAPORE;534743
100156,Jane,Doe_412,M,,Jane.Doe_412@example.com,0,0,0,6,0,3.58,0,California,Regular,0,1,89,33,29,0,0,declined,0,1008;TOA PAYOH NORTH;NIL;SINGAPORE;318996
100157,Paulo,Santos_087,F,,Paulo.Santos_087@example.com,0,0,0,7,0,3.12,0,South Dakota,Regular,1,1,78,19,29,0,0,declined,0,100A;LIM AH WOO ROAD;NIL;SINGAPORE;438145
100158,Marcia,Oliveira_396,M,,Marcia.Oliveira_396@example.com,1,1,0,4,0,3.39,1,Tennessee,Regular,0,0,84,1,29,0,0,enrolled,36,100B;TOH YI DRIVE;NIL;SINGAPORE;596558
100159,Martha,Rivera_187,F,,Martha.Rivera_187@example.com,1,1,0,5,0,3.07,1,Arizona,Regular,0,0,76,5,29,0,0,enrolled,36,101;ALPS AVENUE;NIL;SINGAPORE;498793
100160,Marcia,Oliveira_376,M,,Marcia.Oliveira_376@example.com,1,1,1,7,0,3.32,1,Missouri,Regular,0,0,83,5,29,0,0,enrolled,36,101;COUNTRYSIDE ROAD;NIL;SINGAPORE;789836
100161,Mary,Major_418,F,,Mary.Major_418@example.com,1,1,0,4,0,3.71,1,New Mexico,Regular,0,0,92,17,29,0,0,enrolled,36,101;EAST COAST ROAD;NIL;SINGAPORE;428796
100162,Diego,Ramirez_355,F,,Diego.Ramirez_355@example.com,0,0,0,0,1,2.96,0,South Dakota,Regular,0,1,74,13,29,0,0,declined,0,101;EMPRESS ROAD;NIL;SINGAPORE;268867
100163,Jane,Doe_317,F,,Jane.Doe_317@example.com,1,1,0,8,0,4.31,0,South Carolina,Early Action,0,0,100,8,29,0,0,enrolled,36,101;JOO CHIAT WALK;NIL;SINGAPORE;427159
100164,Martha,Rivera_289,M,,Martha.Rivera_289@example.com,1,1,0,0,1,2.82,1,Arkansas,Regular,0,0,70,30,29,0,0,enrolled,36,101;PIONEER ROAD;NIL;SINGAPORE;639581
100165,Jorge,Souza_254,M,,Jorge.Souza_254@example.com,0,0,0,1,1,3.36,0,Utah,Regular,1,1,84,10,29,0,0,declined,0,101;SECOND LOK YANG ROAD;NIL;SINGAPORE;628172
100166,Paulo,Santos_293,F,,Paulo.Santos_293@example.com,1,1,0,6,0,2.62,1,North Dakota,Regular,0,0,65,27,29,0,0,enrolled,36,101;SELETAR HILLS DRIVE;NIL;SINGAPORE;807117
100167,Nikki,Wolf_207,F,,Nikki.Wolf_207@example.com,1,1,0,8,0,2.76,1,Alabama,Regular,0,0,68,27,29,0,0,enrolled,36,101;UPPER EAST COAST ROAD;NIL;SINGAPORE;455239
100168,Jorge,Souza_416,F,,Jorge.Souza_416@example.com,1,1,0,8,0,2.56,0,Arkansas,Regular,0,0,64,14,29,0,0,enrolled,36,101A;PIONEER ROAD;NIL;SINGAPORE;639606
100169,Maria,Garcia_374,M,,Maria.Garcia_374@example.com,1,1,0,3,1,2.38,1,Vermont,Regular,0,0,59,7,29,0,0,enrolled,36,102;CAIRNHILL ROAD;NIL;SINGAPORE;229695
100170,Jorge,Souza_401,M,,Jorge.Souza_401@example.com,0,0,0,0,1,3.28,0,Oregon,Regular,1,1,82,30,29,0,0,declined,0,102;CORONATION ROAD WEST;NIL;SINGAPORE;269326
100171,Paulo,Santos_352,M,,Paulo.Santos_352@example.com,1,1,0,2,1,3.47,1,Alaska,Regular,0,0,86,22,29,0,0,enrolled,36,102;ENG NEO AVENUE;NIL;SINGAPORE;289563
100172,Marcia,Oliveira_337,M,,Marcia.Oliveira_337@example.com,1,1,0,5,0,3.76,0,California,Regular,0,0,94,32,29,0,0,enrolled,36,102;MARSHALL ROAD;NIL;SINGAPORE;424897
100173,Mateo,Jackson_332,F,,Mateo.Jackson_332@example.com,1,1,0,4,0,2.87,0,South Dakota,Regular,0,0,71,6,29,0,0,enrolled,36,102;NEYTHAL ROAD;NIL;SINGAPORE;628590
100174,Shirley,Rodriguez_181,F,,Shirley.Rodriguez_181@example.com,1,1,0,3,1,2.99,1,Maryland,Regular,0,0,74,33,29,0,0,enrolled,36,102;ONAN ROAD;NIL;SINGAPORE;424520
100175,Richard,Roe_404,M,,Richard.Roe_404@example.com,1,1,1,4,0,3.52,1,Illinois,Regular,0,0,87,24,29,0,0,enrolled,36,102;SHREWSBURY ROAD;NIL;SINGAPORE;307851
100176,John,Doe_309,F,,John.Doe_309@example.com,1,1,1,7,0,3.04,1,Georgia,Regular,0,0,75,36,29,0,0,enrolled,36,102;YISHUN AVENUE 5;NIL;SINGAPORE;760102
100177,Diego,Ramirez_162,M,,Diego.Ramirez_162@example.com,0,0,0,1,1,3.51,0,South Dakota,Regular,1,1,87,17,29,0,0,declined,0,102;YUK TONG AVENUE;NIL;SINGAPORE;596409
100178,Carlos,Salazar_203,M,,Carlos.Salazar_203@example.com,1,1,0,2,1,3.55,1,New Jersey,Regular,0,0,88,13,29,0,0,enrolled,36,1026;TAI SENG AVENUE;NIL;SINGAPORE;534413
100179,Paulo,Santos_095,F,,Paulo.Santos_095@example.com,1,1,0,1,1,2.84,1,Texas,Regular,0,0,70,13,29,0,0,enrolled,36,103;CARPMAEL ROAD;NIL;SINGAPORE;429837
100180,Diego,Ramirez_036,M,,Diego.Ramirez_036@example.com,0,0,0,4,0,3.06,0,Missouri,Regular,1,1,76,36,29,0,0,declined,0,103;EVERITT ROAD;NIL;SINGAPORE;428629
100181,Mary,Major_267,M,,Mary.Major_267@example.com,0,0,0,3,1,3.79,0,Montana,Regular,1,1,94,3,29,0,0,declined,0,103;HOLLAND ROAD;NIL;SINGAPORE;278546
100182,Jorge,Souza_424,F,,Jorge.Souza_424@example.com,1,1,0,3,1,2.82,1,Kansas,Regular,0,0,70,2,29,0,0,enrolled,36,103;LORONG H TELOK KURAU;NIL;SINGAPORE;426126
100183,Marcia,Oliveira_425,F,,Marcia.Oliveira_425@example.com,1,1,1,0,1,3.39,1,Virginia,Regular,0,0,84,37,29,0,0,enrolled,36,103;YUNNAN CRESCENT;NIL;SINGAPORE;638314
100184,Martha,Rivera_046,F,,Martha.Rivera_046@example.com,1,0,0,4,0,3.24,1,Guam,Regular,0,0,81,16,29,0,0,admitted,0,103A;EDGEFIELD PLAINS;NIL;SINGAPORE;821103
100185,Diego,Ramirez_159,F,,Diego.Ramirez_159@example.com,1,1,0,2,1,3.51,1,Arkansas,Regular,0,0,87,17,29,0,0,enrolled,36,103B;EDGEFIELD PLAINS;NIL;SINGAPORE;822103
100186,Carlos,Salazar_002,M,,Carlos.Salazar_002@example.com,0,0,0,1,1,3.06,0,Washington,Regular,0,1,76,6,29,0,0,declined,0,103C;BUKIT TERESA ROAD;NIL;SINGAPORE;99756
100187,Paulo,Santos_391,F,,Paulo.Santos_391@example.com,0,0,0,7,0,2.81,0,Wyoming,Regular,0,1,70,22,29,0,0,declined,0,103C;EDGEFIELD PLAINS;NIL;SINGAPORE;823103
100188,Marcia,Oliveira_026,F,,Marcia.Oliveira_026@example.com,1,1,1,0,1,3.36,1,Delaware,Regular,0,0,84,8,29,0,0,enrolled,36,104;TAMAN PERMATA;NIL;SINGAPORE;575227
100189,Alejandro,Rosalez_031,F,,Alejandro.Rosalez_031@example.com,1,1,0,3,1,2.85,0,Connecticut,Regular,0,0,71,15,29,0,0,enrolled,36,104;THOMSON ROAD;NIL;SINGAPORE;307592
100190,Alejandro,Rosalez_017,M,,Alejandro.Rosalez_017@example.com,0,0,0,0,1,3.18,0,Nevada,Regular,0,1,79,30,29,0,0,declined,0,104A;EDGEFIELD PLAINS;NIL;SINGAPORE;821104
100191,John,Stiles_174,F,,John.Stiles_174@example.com,1,1,0,2,1,3.05,1,Maine,Regular,0,0,76,18,29,0,0,enrolled,36,104B;EDGEFIELD PLAINS;NIL;SINGAPORE;822104
100192,Marcia,Oliveira_213,F,,Marcia.Oliveira_213@example.com,1,1,0,1,1,3.46,1,Indiana,Regular,0,0,86,28,29,0,0,enrolled,36,105;JALAN HAJI ALIAS;NIL;SINGAPORE;268580
100193,John,Stiles_305,M,,John.Stiles_305@example.com,1,1,0,8,0,3.53,0,Washington,Regular,0,0,88,36,29,0,0,enrolled,36,105;JALAN HANG JEBAT;NIL;SINGAPORE;139526
100194,Maria,Garcia_124,F,,Maria.Garcia_124@example.com,0,0,0,4,0,3.87,0,Maine,Early Decision,0,1,96,14,29,0,0,declined,0,105;LORONG H TELOK KURAU;NIL;SINGAPORE;426129
100195,Alejandro,Rosalez_088,F,,Alejandro.Rosalez_088@example.com,0,0,0,7,0,3.51,0,Rhode Island,Regular,0,1,87,7,29,0,0,declined,0,105;SUNSET WAY;NIL;SINGAPORE;597137
100196,Mateo,Jackson_157,M,,Mateo.Jackson_157@example.com,1,1,1,3,1,3.2,1,Puerto Rico,Regular,0,0,80,29,29,0,0,enrolled,36,105;TAI KENG GARDENS;NIL;SINGAPORE;535386
100197,Martha,Rivera_131,M,,Martha.Rivera_131@example.com,1,1,0,5,0,3.05,1,Puerto Rico,Regular,0,0,76,27,29,0,0,enrolled,36,105;YUNNAN DRIVE 3;NIL;SINGAPORE;637973
100198,Paulo,Santos_062,M,,Paulo.Santos_062@example.com,1,1,0,8,0,2.8,0,Missouri,Regular,0,0,70,30,29,0,0,enrolled,36,1055;UPPER CHANGI ROAD NORTH;NIL;SINGAPORE;507684
100199,Martha,Rivera_270,M,,Martha.Rivera_270@example.com,0,0,0,1,1,2.56,0,Mississippi,Regular,1,1,63,34,29,0,0,declined,0,105A;EDGEFIELD PLAINS;NIL;SINGAPORE;821105
100200,Mary,Major_165,M,,Mary.Major_165@example.com,0,0,0,4,0,3.36,0,Alabama,Regular,1,1,83,34,29,0,0,declined,0,105B;EDGEFIELD PLAINS;NIL;SINGAPORE;822105
100201,Martha,Rivera_061,M,,Martha.Rivera_061@example.com,0,0,0,5,0,2.47,0,New Hampshire,Regular,1,1,61,31,29,0,0,declined,0,105C;EDGEFIELD PLAINS;NIL;SINGAPORE;823105
100202,Diego,Ramirez_132,F,,Diego.Ramirez_132@example.com,0,0,0,1,1,3.33,0,Montana,Regular,1,1,83,25,29,0,0,declined,0,105C;SUNSET WAY;NIL;SINGAPORE;597140
100203,John,Doe_017,F,,John.Doe_017@example.com,1,1,0,6,0,3.47,1,Virgin Islands,Regular,0,0,86,3,29,0,0,enrolled,36,105D;EDGEFIELD PLAINS;NIL;SINGAPORE;824105
100204,Carlos,Salazar_143,F,,Carlos.Salazar_143@example.com,0,0,0,4,0,3.27,0,Oklahoma,Regular,0,1,81,11,29,0,0,declined,0,106;BRANKSOME ROAD;NIL;SINGAPORE;439626
100205,Paulo,Santos_113,M,,Paulo.Santos_113@example.com,1,1,0,5,0,3.88,0,Maryland,Early Decision,0,0,97,31,29,0,0,enrolled,36,106;COVE DRIVE;NIL;SINGAPORE;98144
100206,Maria,Garcia_218,M,,Maria.Garcia_218@example.com,1,1,0,5,0,3.5,1,Wisconsin,Regular,0,0,87,35,29,0,0,enrolled,36,106;SPRINGSIDE VIEW;NIL;SINGAPORE;786141
100207,Shirley,Rodriguez_158,F,,Shirley.Rodriguez_158@example.com,1,0,0,8,0,2.74,1,Massachusetts,Regular,0,0,68,26,29,0,0,admitted,0,106K;AH SOO WALK;NIL;SINGAPORE;536736
100208,Paulo,Santos_001,M,,Paulo.Santos_001@example.com,1,1,0,2,1,2.91,1,Alaska,Regular,0,0,72,30,29,0,0,enrolled,36,106L;AH SOO WALK;NIL;SINGAPORE;536737
100209,John,Doe_330,M,,John.Doe_330@example.com,1,1,0,4,0,2.45,1,Mississippi,Regular,0,0,61,16,29,0,0,enrolled,36,107;JOO CHIAT WALK;NIL;SINGAPORE;427165
100210,Richard,Roe_054,F,,Richard.Roe_054@example.com,1,1,0,4,0,3.62,1,New Hampshire,Regular,0,0,90,26,29,0,0,enrolled,36,107;KAMPONG JAVA ROAD;NIL;SINGAPORE;228873
100211,Jane,Doe_359,M,,Jane.Doe_359@example.com,0,0,0,4,0,3.07,0,Ohio,Regular,0,1,76,34,29,0,0,declined,0,107;YUNNAN DRIVE 3;NIL;SINGAPORE;637974
100212,Mateo,Jackson_114,F,,Mateo.Jackson_114@example.com,0,0,0,0,1,2.89,0,Arizona,Regular,0,1,72,6,29,0,0,declined,0,107A;EDGEFIELD PLAINS;NIL;SINGAPORE;821107
100213,Marcia,Oliveira_057,M,,Marcia.Oliveira_057@example.com,1,1,1,7,0,2.93,1,New Jersey,Regular,0,0,73,8,29,0,0,enrolled,36,107B;EDGEFIELD PLAINS;NIL;SINGAPORE;822107
100214,Richard,Roe_238,F,,Richard.Roe_238@example.com,1,1,0,2,1,2.73,0,Kentucky,Regular,0,0,68,12,29,0,0,enrolled,36,107C;EDGEFIELD PLAINS;NIL;SINGAPORE;823107
100215,Jane,Doe_011,M,,Jane.Doe_011@example.com,1,1,0,7,0,3.05,1,Mississippi,Regular,0,0,76,5,29,0,0,enrolled,36,107C;HIGHLAND ROAD;NIL;SINGAPORE;549184
100216,Maria,Garcia_420,M,,Maria.Garcia_420@example.com,1,1,0,1,1,2.86,1,Louisiana,Regular,0,0,71,20,29,0,0,enrolled,36,107D;EDGEFIELD PLAINS;NIL;SINGAPORE;824107
100217,John,Stiles_335,F,,John.Stiles_335@example.com,1,0,0,0,1,3.36,0,Michigan,Regular,0,0,83,26,29,0,0,admitted,0,107J;HIGHLAND ROAD;NIL;SINGAPORE;545059
100218,Alejandro,Rosalez_228,F,,Alejandro.Rosalez_228@example.com,1,1,1,1,1,3.26,1,Puerto Rico,Regular,0,0,81,37,29,0,0,enrolled,36,108;ARTHUR ROAD;NIL;SINGAPORE;439813
100219,Diego,Ramirez_375,F,,Diego.Ramirez_375@example.com,0,0,0,0,1,3.63,0,Puerto Rico,Regular,0,1,90,6,29,0,0,declined,0,108;LORONG L TELOK KURAU;NIL;SINGAPORE;425543
100220,Richard,Roe_296,M,,Richard.Roe_296@example.com,1,1,1,4,0,2.94,1,South Dakota,Regular,0,0,73,2,29,0,0,enrolled,36,108;ROBINSON ROAD;NIL;SINGAPORE;68900
100221,Richard,Roe_286,F,,Richard.Roe_286@example.com,1,1,0,3,1,3.48,1,Kansas,Regular,0,0,86,20,29,0,0,enrolled,36,108;SPRINGSIDE AVENUE;NIL;SINGAPORE;786498
100222,Marcia,Oliveira_082,F,,Marcia.Oliveira_082@example.com,1,1,0,0,1,3.86,1,Maryland,Early Decision,0,0,96,31,29,0,0,enrolled,36,108;THOMSON ROAD;NIL;SINGAPORE;307595
100223,Marcia,Oliveira_190,F,,Marcia.Oliveira_190@example.com,1,1,0,0,1,2.81,1,Alabama,Regular,0,0,70,16,29,0,0,enrolled,36,108;YISHUN RING ROAD;NIL;SINGAPORE;760108
100224,Ana,Silva_271,M,,Ana.Silva_271@example.com,1,1,0,7,0,2.6,1,Pennsylvania,Regular,0,0,65,25,29,0,0,enrolled,36,1080;SEMBAWANG ROAD;NIL;SINGAPORE;758514
100225,Carlos,Salazar_252,F,,Carlos.Salazar_252@example.com,1,1,0,2,1,3.02,1,Maine,Regular,0,0,75,28,29,0,0,enrolled,36,109;BUKIT BATOK WEST AVENUE 6;NIL;SINGAPORE;650109
100226,Jane,Doe_186,M,,Jane.Doe_186@example.com,1,1,0,2,1,3.67,1,Florida,Regular,0,0,91,8,29,0,0,enrolled,36,109;KILLINEY ROAD;NIL;SINGAPORE;239548
100227,Shirley,Rodriguez_017,F,,Shirley.Rodriguez_017@example.com,1,1,0,4,0,2.97,0,New Hampshire,Regular,0,0,74,15,29,0,0,enrolled,36,109;OWEN ROAD;NIL;SINGAPORE;218916
100228,Mary,Major_065,M,,Mary.Major_065@example.com,1,1,0,2,1,3.37,1,Texas,Regular,0,0,84,6,29,0,0,enrolled,36,1090;LOWER DELTA ROAD;NIL;SINGAPORE;169201
100229,Paulo,Santos_028,F,,Paulo.Santos_028@example.com,1,1,1,8,0,3.66,0,Iowa,Regular,0,0,91,18,29,0,0,enrolled,36,1092;LOWER DELTA ROAD;NIL;SINGAPORE;169203
100230,Carlos,Salazar_151,M,,Carlos.Salazar_151@example.com,0,0,0,6,0,2.4,0,Idaho,Regular,1,1,60,19,29,0,0,declined,0,1093;LOWER DELTA ROAD;NIL;SINGAPORE;169204
100231,Jane,Doe_241,M,,Jane.Doe_241@example.com,0,0,0,3,1,3.44,0,South Carolina,Regular,0,1,86,6,29,0,0,declined,0,109C;HIGHLAND ROAD;NIL;SINGAPORE;544922
100232,Jane,Doe_109,M,,Jane.Doe_109@example.com,1,1,0,1,1,3.33,1,Utah,Regular,0,0,83,25,29,0,0,enrolled,36,10A;CHAPEL ROAD;NIL;SINGAPORE;429517
100233,Maria,Garcia_186,F,,Maria.Garcia_186@example.com,1,1,0,1,1,3.06,1,West Virginia,Regular,0,0,76,34,29,0,0,enrolled,36,10A;COLDSTREAM AVENUE;NIL;SINGAPORE;459624
100234,Nikki,Wolf_227,F,,Nikki.Wolf_227@example.com,1,1,1,0,1,2.85,0,Missouri,Regular,0,0,71,30,29,0,0,enrolled,36,10A;EDEN GROVE;NIL;SINGAPORE;539062
100235,Maria,Garcia_208,F,,Maria.Garcia_208@example.com,0,0,0,0,1,3.4,0,Delaware,Regular,0,1,84,8,29,0,0,declined,0,10A;GOODWOOD HILL;NIL;SINGAPORE;258909
100236,John,Doe_035,M,,John.Doe_035@example.com,1,1,0,0,1,3.39,1,Michigan,Regular,0,0,84,18,29,0,0,enrolled,36,10A;JALAN HIKAYAT;NIL;SINGAPORE;769888
100237,Martha,Rivera_007,M,,Martha.Rivera_007@example.com,1,1,0,6,0,3.47,1,Vermont,Regular,0,0,86,13,29,0,0,enrolled,36,10A;JALAN LIMAU BALI;NIL;SINGAPORE;468481
100238,Martha,Rivera_384,F,,Martha.Rivera_384@example.com,1,1,0,2,1,3.49,0,West Virginia,Regular,0,0,87,36,29,0,0,enrolled,36,10A;JANSEN ROAD;NIL;SINGAPORE;548393
100239,Marcia,Oliveira_216,F,,Marcia.Oliveira_216@example.com,0,0,0,2,1,3.05,0,Illinois,Regular,0,1,76,37,29,0,0,declined,0,10A;KOVAN ROAD;NIL;SINGAPORE;548037
100240,Carlos,Salazar_178,M,,Carlos.Salazar_178@example.com,1,1,0,1,1,2.89,1,Colorado,Regular,0,0,72,21,29,0,0,enrolled,36,10A;LORONG L TELOK KURAU;NIL;SINGAPORE;425429
100241,Mary,Major_077,F,,Mary.Major_077@example.com,1,1,0,1,1,2.24,1,Kentucky,Regular,0,0,55,27,29,0,0,enrolled,36,10A;MOUNT SINAI LANE;NIL;SINGAPORE;277002
100242,Jorge,Souza_044,F,,Jorge.Souza_044@example.com,1,1,0,6,0,2.99,1,Texas,Regular,0,0,74,32,29,0,0,enrolled,36,10A;MUSWELL HILL;NIL;SINGAPORE;358428
100243,Shirley,Rodriguez_028,M,,Shirley.Rodriguez_028@example.com,1,0,0,0,1,3.85,0,California,Regular,0,0,96,2,29,0,0,admitted,0,10A;ROBIN CLOSE;NIL;SINGAPORE;258290
100244,Mateo,Jackson_190,M,,Mateo.Jackson_190@example.com,1,1,0,1,1,3.69,0,of Columbia,Regular,0,0,92,7,29,0,0,enrolled,36,10A;SAINT MICHAEL'S ROAD;NIL;SINGAPORE;327953
100245,Mary,Major_302,F,,Mary.Major_302@example.com,1,1,0,5,0,3.48,1,Vermont,Regular,0,0,86,25,29,0,0,enrolled,36,10B;FLOWER ROAD;NIL;SINGAPORE;549394
100246,Nikki,Wolf_352,M,,Nikki.Wolf_352@example.com,1,1,0,3,1,2.78,1,Michigan,Regular,0,0,69,12,29,0,0,enrolled,36,10B;JALAN RIMAU;NIL;SINGAPORE;418707
100247,Mateo,Jackson_196,F,,Mateo.Jackson_196@example.com,1,0,0,3,1,2.47,1,Delaware,Regular,0,0,61,27,29,0,0,admitted,0,10B;PARRY AVENUE;NIL;SINGAPORE;547237
100248,Ana,Silva_303,M,,Ana.Silva_303@example.com,1,1,0,8,0,2.93,1,Ohio,Regular,0,0,73,32,29,0,0,enrolled,36,10C;EAST COAST AVENUE;NIL;SINGAPORE;459183
100249,John,Stiles_286,F,,John.Stiles_286@example.com,1,1,0,6,0,3.07,1,New York,Regular,0,0,76,37,29,0,0,enrolled,36,10C;JUBILEE ROAD;NIL;SINGAPORE;128539
100250,Martha,Rivera_301,F,,Martha.Rivera_301@example.com,1,1,0,2,1,2.97,0,North Carolina,Regular,0,0,74,15,29,0,0,enrolled,36,10C;LENGKONG TIGA;NIL;SINGAPORE;417416
100251,Richard,Roe_173,F,,Richard.Roe_173@example.com,0,0,0,7,0,2.55,0,Ohio,Regular,0,1,63,10,29,0,0,declined,0,10C;LORNIE ROAD;NIL;SINGAPORE;298731
100252,John,Doe_339,M,,John.Doe_339@example.com,1,1,1,2,1,3.15,1,Illinois,Regular,0,0,78,19,29,0,0,enrolled,36,10D;ROBEY CRESCENT;NIL;SINGAPORE;546278
100253,John,Stiles_390,F,,John.Stiles_390@example.com,1,1,0,8,0,3.06,0,Montana,Regular,0,0,76,27,29,0,0,enrolled,36,10E;JALAN ULU SIGLAP;NIL;SINGAPORE;457139
